Jahr,Land,Schule,Klassenstufe,Klasse,Name,Team,Aufgabe,Punkte
2024,,,Schuljahre 9 und 10,ARJ,qvjep,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,KVZ,sdpav,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,KVZ,ropnf,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,KVZ,jhrai,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,ARJ,jcnar,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,PTI,jynto,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,PTI,rfjiy,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,RPS,bycoq,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,RPS,wujvq,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,ARJ,itrzk,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,KVZ,xicep,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,uypbd,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,hmkyf,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,RPS,yhmjf,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,KVZ,jxmwd,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,mrlxy,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,CTP,mlyor,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,CTP,rauml,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,PTI,xfvcu,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,PTI,udcte,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,ilbwq,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,tgrdm,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,RPS,xadfw,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,ARJ,htfnm,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,PTI,vmbig,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,wfjki,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,ARJ,vawou,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,yxuvm,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,PTI,fcgyi,,Gleiche Buchstaben,0
2024,,,Schuljahre 9 und 10,PTI,jglsk,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,KVZ,bodta,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,tjavh,,Gleiche Buchstaben,0
2024,,,Schuljahre 9 und 10,ARJ,bczka,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,RPS,dxhym,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,RPS,kogle,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,RPS,xfbqc,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,wygzq,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,CTP,fvzbx,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,ARJ,kldhy,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,pfjoq,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,haqgj,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,CTP,rozkm,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,PTI,ftzeu,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,PTI,pleho,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,ARJ,qvbfl,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,ARJ,zqrtx,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,KVZ,nchfi,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,elaqw,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,RPS,ljtwe,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,PTI,utbsa,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,ARJ,ulkhx,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,PTI,dlyjp,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,ARJ,lquyb,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,KVZ,tfnro,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,RPS,uvbcr,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,ARJ,nefto,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,guqem,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,KVZ,xgbir,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,ARJ,lumfg,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,ARJ,kwngc,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,KVZ,lytmg,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,RPS,uchxi,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,PTI,vkbed,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,KVZ,ozncx,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,ARJ,lbdke,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,CTP,mkoxc,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,ARJ,qyxro,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,CTP,qhref,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,PTI,qoukw,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,PTI,lxdkq,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,KVZ,bfuzo,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,CTP,ylepd,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,RPS,rcnwh,,Gleiche Buchstaben,0
2024,,,Schuljahre 9 und 10,RPS,gborf,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,KVZ,nchkl,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,ARJ,afhqp,,Gleiche Buchstaben,9
2024,,,Schuljahre 9 und 10,KVZ,cihrx,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,RPS,qgpan,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,KVZ,oiehd,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,PTI,vujhm,,Gleiche Buchstaben,0
2024,,,Schuljahre 9 und 10,PTI,rwdlj,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,RPS,mwpfq,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,KVZ,uwpiz,,Gleiche Buchstaben,-3
2024,,,Schuljahre 9 und 10,RPS,qmgrv,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,gcytw,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,gnwmq,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,PTI,ehzmp,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,PTI,tseqa,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,KVZ,xvrfq,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,PTI,vjsai,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,fmgzi,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,zvnpa,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,PTI,awcru,,Happy Birthday,0
2024,,,Schuljahre 9 und 10,CTP,urigw,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,pngyi,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,sodkh,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,axpsi,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,awply,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,RPS,kyeqr,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,dbuqp,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,vqiyn,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,ugzdp,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,ARJ,bnvec,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,blxsv,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,qsigo,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,cnlvu,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,ARJ,tverz,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,CTP,dgbml,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,PTI,hxdyv,,Happy Birthday,0
2024,,,Schuljahre 9 und 10,RPS,wlrmx,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,upafk,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,awskt,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,RPS,ohaxz,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,PTI,yesbo,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,qvjep,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,sdpav,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,ropnf,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,KVZ,jhrai,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,jcnar,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,PTI,jynto,,Happy Birthday,0
2024,,,Schuljahre 9 und 10,PTI,rfjiy,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,bycoq,,Happy Birthday,0
2024,,,Schuljahre 9 und 10,RPS,wujvq,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,ARJ,itrzk,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,xicep,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,uypbd,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,CTP,hmkyf,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,yhmjf,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,KVZ,jxmwd,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,CTP,mrlxy,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,CTP,mlyor,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,rauml,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,PTI,xfvcu,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,PTI,udcte,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,CTP,ilbwq,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,tgrdm,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,xadfw,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,htfnm,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,PTI,vmbig,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,CTP,wfjki,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,vawou,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,yxuvm,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,PTI,fcgyi,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,PTI,jglsk,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,KVZ,bodta,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,CTP,tjavh,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,ARJ,bczka,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,RPS,dxhym,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,kogle,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,RPS,xfbqc,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,CTP,wygzq,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,fvzbx,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,ARJ,kldhy,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,pfjoq,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,CTP,haqgj,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,CTP,rozkm,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,PTI,ftzeu,,Happy Birthday,0
2024,,,Schuljahre 9 und 10,PTI,pleho,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,ARJ,qvbfl,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,zqrtx,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,nchfi,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,elaqw,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,ljtwe,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,PTI,utbsa,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,ARJ,ulkhx,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,PTI,dlyjp,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,lquyb,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,tfnro,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,RPS,uvbcr,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,ARJ,nefto,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,guqem,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,xgbir,,Happy Birthday,0
2024,,,Schuljahre 9 und 10,ARJ,lumfg,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,ARJ,kwngc,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,lytmg,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,RPS,uchxi,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,PTI,vkbed,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,ozncx,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,ARJ,lbdke,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,mkoxc,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,qyxro,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,CTP,qhref,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,PTI,qoukw,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,PTI,lxdkq,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,bfuzo,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,CTP,ylepd,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,rcnwh,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,gborf,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,KVZ,nchkl,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,ARJ,afhqp,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,KVZ,cihrx,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,qgpan,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,KVZ,oiehd,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,PTI,vujhm,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,PTI,rwdlj,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,mwpfq,,Happy Birthday,6
2024,,,Schuljahre 9 und 10,KVZ,uwpiz,,Happy Birthday,-2
2024,,,Schuljahre 9 und 10,RPS,qmgrv,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,RPS,gcytw,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,ARJ,gnwmq,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,PTI,ehzmp,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,PTI,tseqa,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,KVZ,xvrfq,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,PTI,vjsai,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,RPS,fmgzi,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,KVZ,zvnpa,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,PTI,awcru,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,CTP,urigw,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,CTP,pngyi,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,RPS,sodkh,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,axpsi,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,ARJ,awply,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,RPS,kyeqr,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,KVZ,dbuqp,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,CTP,vqiyn,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,ARJ,ugzdp,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,bnvec,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,blxsv,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,KVZ,qsigo,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,ARJ,cnlvu,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,ARJ,tverz,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,CTP,dgbml,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,PTI,hxdyv,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,RPS,wlrmx,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,ARJ,upafk,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,KVZ,awskt,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,RPS,ohaxz,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,PTI,yesbo,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,ARJ,qvjep,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,KVZ,sdpav,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,KVZ,ropnf,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,KVZ,jhrai,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,ARJ,jcnar,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,PTI,jynto,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,PTI,rfjiy,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,RPS,bycoq,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,RPS,wujvq,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,itrzk,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,KVZ,xicep,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,uypbd,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,CTP,hmkyf,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,RPS,yhmjf,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,KVZ,jxmwd,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,mrlxy,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,mlyor,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,rauml,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,PTI,xfvcu,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,PTI,udcte,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,CTP,ilbwq,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,CTP,tgrdm,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,RPS,xadfw,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,htfnm,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,PTI,vmbig,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,wfjki,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,ARJ,vawou,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,yxuvm,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,PTI,fcgyi,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,PTI,jglsk,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,KVZ,bodta,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,CTP,tjavh,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,ARJ,bczka,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,RPS,dxhym,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,RPS,kogle,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,RPS,xfbqc,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,wygzq,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,fvzbx,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,kldhy,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,pfjoq,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,CTP,haqgj,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,rozkm,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,PTI,ftzeu,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,PTI,pleho,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,ARJ,qvbfl,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,zqrtx,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,KVZ,nchfi,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,CTP,elaqw,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,RPS,ljtwe,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,PTI,utbsa,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,ARJ,ulkhx,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,PTI,dlyjp,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,lquyb,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,KVZ,tfnro,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,RPS,uvbcr,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,nefto,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,guqem,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,KVZ,xgbir,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,lumfg,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,kwngc,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,KVZ,lytmg,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,RPS,uchxi,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,PTI,vkbed,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,KVZ,ozncx,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,lbdke,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,CTP,mkoxc,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,qyxro,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,CTP,qhref,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,PTI,qoukw,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,PTI,lxdkq,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,KVZ,bfuzo,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,CTP,ylepd,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,RPS,rcnwh,,Pip der Pirat,0
2024,,,Schuljahre 9 und 10,RPS,gborf,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,KVZ,nchkl,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,ARJ,afhqp,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,KVZ,cihrx,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,RPS,qgpan,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,KVZ,oiehd,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,PTI,vujhm,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,PTI,rwdlj,,Pip der Pirat,-3
2024,,,Schuljahre 9 und 10,RPS,mwpfq,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,KVZ,uwpiz,,Pip der Pirat,9
2024,,,Schuljahre 9 und 10,RPS,qmgrv,,Schatzkarte,-4
2024,,,Schuljahre 9 und 10,RPS,gcytw,,Schatzkarte,12
2024,,,Schuljahre 9 und 10,ARJ,gnwmq,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,PTI,ehzmp,,Schatzkarte,-4
2024,,,Schuljahre 9 und 10,PTI,tseqa,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,KVZ,xvrfq,,Schatzkarte,12
2024,,,Schuljahre 9 und 10,PTI,vjsai,,Schatzkarte,12
2024,,,Schuljahre 9 und 10,RPS,fmgzi,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,KVZ,zvnpa,,Schatzkarte,12
2024,,,Schuljahre 9 und 10,PTI,awcru,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,CTP,urigw,,Schatzkarte,-4
2024,,,Schuljahre 9 und 10,CTP,pngyi,,Schatzkarte,-4
2024,,,Schuljahre 9 und 10,RPS,sodkh,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,CTP,axpsi,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,ARJ,awply,,Schatzkarte,12
2024,,,Schuljahre 9 und 10,RPS,kyeqr,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,KVZ,dbuqp,,Schatzkarte,-4
2024,,,Schuljahre 9 und 10,CTP,vqiyn,,Schatzkarte,-4
2024,,,Schuljahre 9 und 10,ARJ,ugzdp,,Schatzkarte,12
2024,,,Schuljahre 9 und 10,ARJ,bnvec,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,ARJ,blxsv,,Schatzkarte,-4
2024,,,Schuljahre 9 und 10,KVZ,qsigo,,Schatzkarte,12
2024,,,Schuljahre 9 und 10,ARJ,cnlvu,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,ARJ,tverz,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,CTP,dgbml,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,PTI,hxdyv,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,RPS,wlrmx,,Schatzkarte,-4
2024,,,Schuljahre 9 und 10,ARJ,upafk,,Schatzkarte,-4
2024,,,Schuljahre 9 und 10,KVZ,awskt,,Schatzkarte,-4
2024,,,Schuljahre 9 und 10,RPS,ohaxz,,Schatzkarte,12
2024,,,Schuljahre 9 und 10,PTI,yesbo,,Schatzkarte,0
2024,,,Schuljahre 9 und 10,ARJ,qvjep,,Schatzkarte,-4
2024,,,Schuljahre 9 und 10,KVZ,sdpav,,Schatzkarte,-4
2024,,,Schuljahre 9 und 10,KVZ,ropnf,,Schatzkarte,-4
